,Class,Role Stereotype,DsTotal,Imperative Abstraction,Multifaceted Abstraction,Unnecessary Abstraction,Unutilized Abstraction,Feature Envy,Deficient Encapsulation,Unexploited Encapsulation,Broken Modularization,Cyclically-dependent Modularization,Hub-like Modularization,Insufficient Modularization,Broken Hierarchy,Cyclic Hierarchy,Deep Hierarchy,Missing Hierarchy,Multipath Hierarchy,Rebellious Hierarchy,Wide Hierarchy,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,project
291,com.eteks.sweethome3d.viewcontroller.PlanController,Controller,9,0,0,0,0,4,1,1,0,0,0,1,0,0,0,1,1,0,0,com.eteks.sweethome3d.viewcontroller.PlanController,class,90,228,138,90,1053,59,0,546,21992,0.97977537,0.109496124,0.68689436,268,2,68,139,60,1,129,0,0,0,69,4,0,69,0,0,49,0,166,8904,198,105,246,0,156,6,873,950,435,772,8,56,53,0,794,1,0,SweetHome3d-5.6
292,com.eteks.sweethome3d.viewcontroller.PlanController$Property,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PlanController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,SweetHome3d-5.6
293,com.eteks.sweethome3d.viewcontroller.PlanController$Mode,Information Holder,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PlanController$Mode,innerclass,1,1,0,1,3,1,0,0,0,0.875,1.0,1.0,3,0,2,0,1,0,3,0,1,0,8,7,7,1,0,0,8,0,0,19,2,0,0,0,0,7,0,8,0,8,0,0,0,0,25,9,0,SweetHome3d-5.6
294,com.eteks.sweethome3d.viewcontroller.PlanController$EditableProperty,Information Holder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PlanController$EditableProperty,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,SweetHome3d-5.6
295,com.eteks.sweethome3d.viewcontroller.PlanController$ResizedPieceOfFurniture,Information Holder,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,com.eteks.sweethome3d.viewcontroller.PlanController$ResizedPieceOfFurniture,innerclass,5,5,0,5,19,1,0,25,0,0.65625,0.60714287,1.0,8,1,8,0,0,0,8,0,0,0,12,0,0,12,0,0,12,0,2,114,5,4,0,0,6,0,2,32,13,22,3,0,0,0,42,10,0,SweetHome3d-5.6
296,com.eteks.sweethome3d.viewcontroller.PlanController$WallPointWithAngleMagnetism,Service Provider,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PlanController$WallPointWithAngleMagnetism,innerclass,6,6,0,6,35,2,0,19,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,71,2,1,15,0,7,0,4,17,21,9,4,0,0,0,53,2,0,SweetHome3d-5.6
297,com.eteks.sweethome3d.viewcontroller.PlanController$RoomPointWithAngleMagnetism,Service Provider,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PlanController$RoomPointWithAngleMagnetism,innerclass,7,7,0,7,27,2,0,17,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,70,1,4,8,0,4,0,30,23,25,14,4,0,0,0,54,2,0,SweetHome3d-5.6
298,com.eteks.sweethome3d.viewcontroller.PlanController$ControllerState,Information Holder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,com.eteks.sweethome3d.viewcontroller.PlanController$ControllerState,innerclass,2,2,0,2,18,1,0,0,153,0.0,0.0,0.0,18,0,18,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1036,0,SweetHome3d-5.6
299,com.eteks.sweethome3d.viewcontroller.PlanController$SelectionState,Service Provider,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,com.eteks.sweethome3d.viewcontroller.PlanController$SelectionState,innerclass,16,16,0,16,75,3,0,73,8,0.6,0.1,0.1,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,191,1,0,60,0,0,0,2,3,0,3,3,1,0,0,89,2,0,SweetHome3d-5.6
300,com.eteks.sweethome3d.viewcontroller.PlanController$SelectionMoveState,Information Holder,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,com.eteks.sweethome3d.viewcontroller.PlanController$SelectionMoveState,innerclass,19,19,0,19,73,2,0,69,2,0.6323529,0.45454547,0.6545454,12,0,11,1,0,0,11,0,0,0,17,0,0,17,0,0,0,0,3,251,3,4,15,0,7,0,12,43,15,25,4,0,0,0,115,2,0,SweetHome3d-5.6
301,com.eteks.sweethome3d.viewcontroller.PlanController$RectangleSelectionState,Controller,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,com.eteks.sweethome3d.viewcontroller.PlanController$RectangleSelectionState,innerclass,10,10,0,10,33,2,0,26,8,0.5833333,0.2857143,0.2857143,8,0,7,1,0,0,7,0,0,0,3,0,0,3,0,0,0,0,0,92,2,3,3,0,7,0,3,15,1,11,5,0,0,0,79,2,0,SweetHome3d-5.6
302,com.eteks.sweethome3d.viewcontroller.PlanController$WallCreationState,Information Holder,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PlanController$WallCreationState,innerclass,9,9,0,9,9,3,0,15,19,0.71428573,0.04761905,0.04761905,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,34,1,0,0,0,0,0,0,4,0,2,1,0,0,0,45,2,0,SweetHome3d-5.6
303,com.eteks.sweethome3d.viewcontroller.PlanController$WallDrawingState,Information Holder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,com.eteks.sweethome3d.viewcontroller.PlanController$WallDrawingState,innerclass,15,15,0,15,117,3,0,118,56,0.75526315,0.35164836,0.4945055,20,0,14,6,0,0,14,0,0,0,19,0,0,19,0,0,0,0,62,499,8,5,51,0,36,0,182,162,89,89,5,1,0,0,180,2,0,SweetHome3d-5.6
304,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineCreationState,Information Holder,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineCreationState,innerclass,7,7,0,7,10,3,0,16,19,0.71428573,0.04761905,0.04761905,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,1,38,1,0,2,0,0,0,1,2,0,2,1,0,0,0,47,2,0,SweetHome3d-5.6
305,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineDrawingState,Information Holder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,com.eteks.sweethome3d.viewcontroller.PlanController$DimensionLineDrawingState,innerclass,12,12,0,12,62,2,0,69,6,0.7125,0.3846154,0.46153846,16,0,13,3,0,0,13,0,0,0,10,0,0,10,0,0,0,0,23,261,8,0,26,0,9,0,16,53,16,32,3,0,0,0,119,2,0,SweetHome3d-5.6
306,com.eteks.sweethome3d.viewcontroller.PlanController$RoomCreationState,Information Holder,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PlanController$RoomCreationState,innerclass,10,10,0,10,10,3,0,18,19,0.71428573,0.04761905,0.04761905,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,41,1,0,0,0,0,0,0,3,0,3,2,0,0,0,49,2,0,SweetHome3d-5.6
307,com.eteks.sweethome3d.viewcontroller.PlanController$RoomDrawingState,Information Holder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,com.eteks.sweethome3d.viewcontroller.PlanController$RoomDrawingState,innerclass,21,21,0,21,97,3,0,122,35,0.7736842,0.3846154,0.46153846,19,0,13,6,0,0,13,0,0,0,10,0,0,10,0,0,0,0,25,421,9,7,36,0,29,0,184,135,121,80,10,0,0,0,194,2,0,SweetHome3d-5.6
308,com.eteks.sweethome3d.viewcontroller.PlanController$PolylineCreationState,Information Holder,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PlanController$PolylineCreationState,innerclass,4,4,0,4,5,3,0,5,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27,2,0,SweetHome3d-5.6
309,com.eteks.sweethome3d.viewcontroller.PlanController$PolylineDrawingState,Information Holder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,com.eteks.sweethome3d.viewcontroller.PlanController$PolylineDrawingState,innerclass,13,13,0,13,63,3,0,71,13,0.77272725,0.32967034,0.3956044,18,0,14,4,0,0,14,0,0,0,11,0,0,11,0,0,0,0,21,261,6,0,30,0,10,0,86,62,57,36,3,0,0,0,122,2,0,SweetHome3d-5.6
310,com.eteks.sweethome3d.viewcontroller.PlanController$LabelCreationState,Service Provider,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PlanController$LabelCreationState,innerclass,4,4,0,4,3,3,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,SweetHome3d-5.6
311,com.eteks.sweethome3d.viewcontroller.PlanView,Service Provider,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PlanView,interface,10,72,62,10,27,1,0,0,351,0.0,0.0,0.0,27,0,27,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,165,1,0,SweetHome3d-5.6
312,com.eteks.sweethome3d.viewcontroller.PlanView$CursorType,Information Holder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PlanView$CursorType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,SweetHome3d-5.6
313,com.eteks.sweethome3d.viewcontroller.PolylineController,Controller,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PolylineController,class,17,35,18,17,75,2,0,47,117,0.85096145,0.2173913,0.9166667,26,2,23,2,1,0,24,0,0,0,16,0,0,16,0,0,5,0,3,364,11,12,30,0,0,0,12,67,0,54,5,0,3,0,114,1,0,SweetHome3d-5.6
314,com.eteks.sweethome3d.viewcontroller.PolylineController$Property,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.PolylineController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,SweetHome3d-5.6
315,com.eteks.sweethome3d.viewcontroller.RoomController,Coordinator,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.RoomController,class,26,62,36,26,300,2,0,201,677,0.90196073,0.24268293,0.9512195,51,2,40,10,1,0,41,0,0,0,27,0,0,27,0,0,6,0,16,1295,36,49,137,0,8,4,123,249,32,193,11,3,7,0,251,1,0,SweetHome3d-5.6
316,com.eteks.sweethome3d.viewcontroller.RoomController$Property,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.RoomController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,SweetHome3d-5.6
317,com.eteks.sweethome3d.viewcontroller.RoomController$RoomPaint,Information Holder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.RoomController$RoomPaint,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,SweetHome3d-5.6
318,com.eteks.sweethome3d.viewcontroller.RoomController$WallSide,Information Holder,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.RoomController$WallSide,innerclass,1,1,0,1,11,1,0,2,9,0.7857143,0.2857143,1.0,7,0,7,0,0,0,7,0,0,0,8,2,2,6,0,0,6,0,0,36,6,0,4,0,0,0,2,8,0,8,0,0,0,0,25,2,0,SweetHome3d-5.6
319,com.eteks.sweethome3d.viewcontroller.TextureChoiceController$Property,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.TextureChoiceController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,SweetHome3d-5.6
320,com.eteks.sweethome3d.viewcontroller.TextureChoiceView,Service Provider,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.TextureChoiceView,interface,1,6,5,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,SweetHome3d-5.6
321,com.eteks.sweethome3d.viewcontroller.ThreadedTaskView,Service Provider,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.ThreadedTaskView,interface,1,11,10,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,0,SweetHome3d-5.6
322,com.eteks.sweethome3d.viewcontroller.TransferableView,Service Provider,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.TransferableView,interface,2,7,5,2,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,1,0,SweetHome3d-5.6
323,com.eteks.sweethome3d.viewcontroller.TransferableView$DataType,Information Holder,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.TransferableView$DataType,innerclass,1,1,0,1,3,1,0,0,0,0.6666667,1.0,1.0,3,0,2,0,1,0,3,0,1,0,3,2,2,1,0,0,3,0,0,14,2,0,0,0,0,2,0,3,0,3,0,0,0,0,19,9,0,SweetHome3d-5.6
324,com.eteks.sweethome3d.viewcontroller.UserPreferencesController,Coordinator,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.UserPreferencesController,class,11,65,54,11,85,1,0,101,837,0.9433566,0.21818182,0.96363634,55,0,54,0,1,0,55,0,0,0,26,0,0,26,0,0,4,0,6,324,25,0,26,0,1,0,4,38,2,38,1,0,1,0,219,1,0,SweetHome3d-5.6
325,com.eteks.sweethome3d.viewcontroller.UserPreferencesController$Property,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.UserPreferencesController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,SweetHome3d-5.6
326,com.eteks.sweethome3d.viewcontroller.VideoController,Controller,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.VideoController,class,13,33,20,13,40,1,0,43,158,0.86989796,0.24923077,0.71384615,28,0,25,2,1,0,26,0,0,0,14,0,0,14,0,0,5,0,4,180,11,0,9,0,0,0,3,24,4,24,2,0,2,0,119,1,0,SweetHome3d-5.6
327,com.eteks.sweethome3d.viewcontroller.VideoController$Property,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.VideoController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,SweetHome3d-5.6
328,com.eteks.sweethome3d.viewcontroller.VideoController$HomeEnvironmentChangeListener,Service Provider,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.VideoController$HomeEnvironmentChangeListener,innerclass,2,2,0,2,3,1,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,15,0,0,1,0,1,0,0,2,0,2,1,0,0,0,31,10,0,SweetHome3d-5.6
329,com.eteks.sweethome3d.viewcontroller.View,Interfacer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,com.eteks.sweethome3d.viewcontroller.View,interface,0,89,89,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,SweetHome3d-5.6
330,com.eteks.sweethome3d.viewcontroller.ViewFactory,Service Provider,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.ViewFactory,interface,43,81,38,43,29,1,0,0,406,0.0,0.0,0.0,29,0,29,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,0,SweetHome3d-5.6
331,com.eteks.sweethome3d.viewcontroller.ViewFactoryAdapter,Service Provider,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.ViewFactoryAdapter,class,44,46,2,44,29,1,0,0,406,0.0,0.0,0.0,29,0,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,0,SweetHome3d-5.6
332,com.eteks.sweethome3d.viewcontroller.WallController,Controller,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.WallController,class,21,64,43,21,338,2,0,161,905,0.92033225,0.2074074,0.82626265,62,3,54,7,1,0,55,0,0,0,33,0,0,33,0,0,6,0,23,1333,27,35,198,0,8,3,42,270,12,210,6,2,5,0,203,1,0,SweetHome3d-5.6
333,com.eteks.sweethome3d.viewcontroller.WallController$Property,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.WallController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,SweetHome3d-5.6
334,com.eteks.sweethome3d.viewcontroller.WallController$WallShape,Information Holder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.WallController$WallShape,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,SweetHome3d-5.6
335,com.eteks.sweethome3d.viewcontroller.WallController$WallPaint,Information Holder,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.WallController$WallPaint,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,SweetHome3d-5.6
336,com.eteks.sweethome3d.viewcontroller.WallController$ModifiedWall,Information Holder,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.WallController$ModifiedWall,innerclass,4,4,0,4,20,1,0,18,152,0.8999998,0.1,1.0,20,0,20,0,0,0,20,0,0,0,19,0,0,19,0,0,19,0,0,99,19,0,0,0,0,0,0,19,0,19,0,0,0,0,43,26,0,SweetHome3d-5.6
337,com.eteks.sweethome3d.viewcontroller.WizardController$Property,Information Holder,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.WizardController$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,SweetHome3d-5.6
338,com.eteks.sweethome3d.viewcontroller.WizardController$WizardControllerStepState$Property,,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,com.eteks.sweethome3d.viewcontroller.WizardController$WizardControllerStepState$Property,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,SweetHome3d-5.6
